,property_link,suburb,address,property_type,price,attributes,closest_school
1468,https://www.domain.com.au/l1-13-24-tanner-street-richmond-vic-3121-16104319,RICHMOND VIC 3121,"L1 13/24 Tanner Street, RICHMOND VIC 3121",Apartment,$410.00,"['1 Bed', '1 Bath', '− Parking']",1 km away
1469,https://www.domain.com.au/11-ridder-court-dingley-village-vic-3172-16104299,DINGLEY VILLAGE VIC 3172,"11 Ridder Court, DINGLEY VILLAGE VIC 3172",Apartment,$470.00,"['3 Beds', '1 Bath', '2 Parking']",1.2 km away
1470,https://www.domain.com.au/849-18-albert-street-footscray-vic-3011-16104297,FOOTSCRAY VIC 3011,"849/18 Albert Street, FOOTSCRAY VIC 3011",Apartment,$260 per week,"['1 Bed', '1 Bath', '− Parking']",0.4 km away
1471,https://www.domain.com.au/413-11-urquhart-street-coburg-vic-3058-15467995,COBURG VIC 3058,"413/11 Urquhart Street, COBURG VIC 3058",Apartment,$450,"['2 Beds', '2 Baths', '1 Parking']",0.1 km away
1472,https://www.domain.com.au/8-4-bank-place-melbourne-vic-3000-16104282,MELBOURNE VIC 3000,"8/4 Bank Place, MELBOURNE VIC 3000",Apartment,$500.00,"['2 Beds', '1 Bath', '− Parking']",2.2 km away
1473,https://www.domain.com.au/16a-cortland-street-wyndham-vale-vic-3024-16104275,WYNDHAM VALE VIC 3024,"16A Cortland Street, WYNDHAM VALE VIC 3024",Apartment,$380,"['3 Beds', '2 Baths', '1 Parking']",2.3 km away
1474,https://www.domain.com.au/3-12-clarkes-road-lakes-entrance-vic-3909-16104270,LAKES ENTRANCE VIC 3909,"3/12 Clarkes Road, LAKES ENTRANCE VIC 3909",Apartment,$330 per week,"['2 Beds', '1 Bath', '1 Parking']",0.7 km away
1475,https://www.domain.com.au/3-17-munro-st-kew-east-vic-3102-16104263,KEW EAST VIC 3102,"3/17 Munro St, KEW EAST VIC 3102",Apartment,$900.00,"['4 Beds', '2 Baths', '2 Parking']",0.4 km away
1476,https://www.domain.com.au/507-416-gore-street-fitzroy-vic-3065-16104261,FITZROY VIC 3065,"507/416 Gore Street, FITZROY VIC 3065",Apartment,$850.00,"['2 Beds', '2 Baths', '2 Parking']",0.4 km away
1477,https://www.domain.com.au/1-32-clendon-road-toorak-vic-3142-16104259,TOORAK VIC 3142,"1/32 Clendon Road, TOORAK VIC 3142",Apartment,$875.00,"['2 Beds', '2 Baths', '2 Parking']",0.4 km away
1478,https://www.domain.com.au/8-1b-kinkora-road-hawthorn-vic-3122-16104258,HAWTHORN VIC 3122,"8/1B Kinkora Road, HAWTHORN VIC 3122",Apartment,$380.00,"['1 Bed', '1 Bath', '1 Parking']",1 km away
1479,https://www.domain.com.au/g11-2-princes-street-st-kilda-vic-3182-11301022,ST KILDA VIC 3182,"G11/2 PRINCES STREET, ST KILDA VIC 3182",Apartment,$480.00 per week,"['2 Beds', '2 Baths', '1 Parking']",0.3 km away
1480,https://www.domain.com.au/212-130-dudley-street-west-melbourne-vic-3003-15279340,WEST MELBOURNE VIC 3003,"212/130 Dudley Street, WEST MELBOURNE VIC 3003",Apartment,$450,"['1 Bed', '1 Bath', '1 Parking']",1.2 km away
1481,https://www.domain.com.au/1405-105-clarendon-st-southbank-vic-3006-16104225,SOUTHBANK VIC 3006,"1405/105 Clarendon St, SOUTHBANK VIC 3006",Apartment,$520,"['2 Beds', '1 Bath', '1 Parking']",0.5 km away
1482,https://www.domain.com.au/906-14-queens-road-melbourne-vic-3004-16104224,MELBOURNE VIC 3004,"906/14 Queens Road, MELBOURNE VIC 3004",Apartment,$500,"['1 Bed', '1 Bath', '− Parking']",1 km away
1483,https://www.domain.com.au/7-15-hotham-st-st-kilda-east-vic-3183-16104219,ST KILDA EAST VIC 3183,"7/15 Hotham St, ST KILDA EAST VIC 3183",Apartment,$445 weekly,"['2 Beds', '1 Bath', '1 Parking']",0.6 km away
1484,https://www.domain.com.au/14-151-princes-highway-dandenong-vic-3175-16104209,DANDENONG VIC 3175,"14/151 Princes Highway, DANDENONG VIC 3175",Apartment,$ 270 PER WEEK,"['1 Bed', '1 Bath', '− Parking']",0.5 km away
1485,https://www.domain.com.au/420-74-queens-road-melbourne-vic-3004-15313996,MELBOURNE VIC 3004,"420/74 Queens Road, MELBOURNE VIC 3004",Apartment,$550 per week,"['2 Beds', '2 Baths', '1 Parking']",1 km away
1486,https://www.domain.com.au/6-212-kambrook-road-caulfield-south-vic-3162-16104194,CAULFIELD SOUTH VIC 3162,"6/212 Kambrook Road, CAULFIELD SOUTH VIC 3162",Apartment,$325 per week,"['1 Bed', '1 Bath', '1 Parking']",0.4 km away
1487,https://www.domain.com.au/1-51-chauvel-street-reservoir-vic-3073-16104181,RESERVOIR VIC 3073,"1/51 Chauvel Street, RESERVOIR VIC 3073",Apartment,$410 per week,"['3 Beds', '1 Bath', '1 Parking']",0.8 km away
1488,https://www.domain.com.au/16-13-gourlay-street-st-kilda-east-vic-3183-16104172,ST KILDA EAST VIC 3183,"16/13 Gourlay Street, ST KILDA EAST VIC 3183",Apartment,$300,"['1 Bed', '1 Bath', '1 Parking']",0.7 km away
1489,https://www.domain.com.au/14-64-fitzroy-street-st-kilda-vic-3182-16104168,ST KILDA VIC 3182,"14/64 Fitzroy Street, ST KILDA VIC 3182",Apartment,$470 per week,"['1 Bed', '1 Bath', '1 Parking']",0.1 km away
1490,https://www.domain.com.au/17-3-tennyson-street-elwood-vic-3184-16104167,ELWOOD VIC 3184,"17/3 Tennyson Street, ELWOOD VIC 3184",Apartment,$480 pw,"['2 Beds', '1 Bath', '1 Parking']",0.4 km away
1491,https://www.domain.com.au/1004-557-little-lonsdale-street-melbourne-vic-3000-16102961,MELBOURNE VIC 3000,"1004/557 Little Lonsdale Street, MELBOURNE VIC 3000",Apartment,$380 per week,"['1 Bed', '1 Bath', '− Parking']",1.8 km away
1492,https://www.domain.com.au/3702-639-lonsdale-street-melbourne-vic-3000-16103958,MELBOURNE VIC 3000,"3702/639 Lonsdale Street, MELBOURNE VIC 3000",Apartment,$520 per week,"['2 Beds', '1 Bath', '− Parking']",2 km away
1493,https://www.domain.com.au/3-18-hygeia-street-rye-vic-3941-16104163,RYE VIC 3941,"3/18 Hygeia Street, RYE VIC 3941",Apartment,$395 weekly,"['2 Beds', '1 Bath', '1 Parking']",0.5 km away
1494,https://www.domain.com.au/5-111-ruskin-street-elwood-vic-3184-16104155,ELWOOD VIC 3184,"5/111 Ruskin Street, ELWOOD VIC 3184",Apartment,$800 weekly,"['2 Beds', '2 Baths', '1 Parking']",0.3 km away
1495,https://www.domain.com.au/19-30-tanner-street-richmond-vic-3121-16104138,RICHMOND VIC 3121,"19/30 Tanner Street, RICHMOND VIC 3121",Apartment,$430.00,"['1 Bed', '1 Bath', '1 Parking']",1 km away
1496,https://www.domain.com.au/11-136-high-street-northcote-vic-3070-16104136,NORTHCOTE VIC 3070,"11/136 High Street, NORTHCOTE VIC 3070",Apartment,$570 PW / $2477 PCM,"['2 Beds', '1 Bath', '1 Parking']",0.6 km away
1497,https://www.domain.com.au/10-5-wilson-street-murrumbeena-vic-3163-16104133,MURRUMBEENA VIC 3163,"10/5 Wilson Street, MURRUMBEENA VIC 3163",Apartment,$230 per week,"['1 Bed', '1 Bath', '1 Parking']",0.3 km away
1498,https://www.domain.com.au/1-80-mitchell-street-brunswick-vic-3056-16104131,BRUNSWICK VIC 3056,"1/80 Mitchell Street, BRUNSWICK VIC 3056",Apartment,$460.00,"['2 Beds', '1 Bath', '1 Parking']",0.6 km away
1499,https://www.domain.com.au/2103-22-40-wills-street-melbourne-vic-3000-16104129,MELBOURNE VIC 3000,"2103/22-40 Wills Street, MELBOURNE VIC 3000",Apartment,$450 per week,"['1 Bed', '1 Bath', '− Parking']",1.5 km away
1500,https://www.domain.com.au/6-42-park-road-crib-point-vic-3919-16040836,CRIB POINT VIC 3919,"6/42 Park Road, CRIB POINT VIC 3919",Apartment,$390 per week,"['2 Beds', '1 Bath', '1 Parking']",0.3 km away
1501,https://www.domain.com.au/5-180-union-street-brunswick-west-vic-3055-11673872,BRUNSWICK WEST VIC 3055,"5/180 Union Street, BRUNSWICK WEST VIC 3055",Apartment,$410.00 per week,"['2 Beds', '1 Bath', '2 Parking']",0.6 km away
1502,https://www.domain.com.au/6-75-westbury-street-st-kilda-east-vic-3183-16104087,ST KILDA EAST VIC 3183,"6/75 Westbury Street, ST KILDA EAST VIC 3183",Apartment,$430.00,"['1 Bed', '1 Bath', '1 Parking']",0.8 km away
1503,https://www.domain.com.au/7-416-dandenong-road-caulfield-north-vic-3161-16104083,CAULFIELD NORTH VIC 3161,"7/416 Dandenong Road, CAULFIELD NORTH VIC 3161",Apartment,$470,"['2 Beds', '1 Bath', '1 Parking']",1 km away
1504,https://www.domain.com.au/5-816-heidelberg-kinglake-rd-hurstbridge-vic-3099-15613251,HURSTBRIDGE VIC 3099,"5/816 Heidelberg-Kinglake Rd, HURSTBRIDGE VIC 3099",Apartment,$350 weekly,"['1 Bed', '1 Bath', '1 Parking']",0.5 km away
1505,https://www.domain.com.au/2-3-lockwood-court-fraser-rise-vic-3336-16104067,FRASER RISE VIC 3336,"2/3 Lockwood Court, FRASER RISE VIC 3336",Apartment,$440,"['3 Beds', '2 Baths', '1 Parking']",0.5 km away
1506,https://www.domain.com.au/8a-belmont-avenue-glen-iris-vic-3146-16104060,GLEN IRIS VIC 3146,"8A Belmont Avenue, GLEN IRIS VIC 3146",Apartment,$650.00,"['3 Beds', '2 Baths', '2 Parking']",1.2 km away
1507,https://www.domain.com.au/6-140-maribyrnong-road-moonee-ponds-vic-3039-16104059,MOONEE PONDS VIC 3039,"6/140 Maribyrnong Road, MOONEE PONDS VIC 3039",Apartment,$250.00,"['1 Bed', '1 Bath', '1 Parking']",0.6 km away
1508,https://www.domain.com.au/3-343-345-glenferrie-road-malvern-vic-3144-16104055,MALVERN VIC 3144,"3/343-345 Glenferrie Road, MALVERN VIC 3144",Apartment,$980.00,"['3 Beds', '2 Baths', '2 Parking']",0.5 km away
1509,https://www.domain.com.au/5-712-burwood-road-hawthorn-east-vic-3123-16104052,HAWTHORN EAST VIC 3123,"5/712 Burwood Road, HAWTHORN EAST VIC 3123",Apartment,$425.00 per week,"['2 Beds', '1 Bath', '1 Parking']",0.5 km away
1510,https://www.domain.com.au/407-1525-dandenong-road-oakleigh-vic-3166-16104046,OAKLEIGH VIC 3166,"407/1525 Dandenong Road, OAKLEIGH VIC 3166",Apartment,$380,"['1 Bed', '1 Bath', '1 Parking']",0.3 km away
1511,https://www.domain.com.au/1006-233-collins-st-melbourne-vic-3000-16104025,MELBOURNE VIC 3000,"1006/233 Collins St, MELBOURNE VIC 3000",Apartment,$500,"['2 Beds', '1 Bath', '− Parking']",1.6 km away
1512,https://www.domain.com.au/5-8-10-turakina-avenue-edithvale-vic-3196-16104021,EDITHVALE VIC 3196,"5/8-10 Turakina Avenue, EDITHVALE VIC 3196",Apartment,$350.00,"['1 Bed', '1 Bath', '1 Parking']",0.5 km away
1513,https://www.domain.com.au/1009-836-850-whitehorse-road-box-hill-vic-3128-16104014,BOX HILL VIC 3128,"1009/836-850 Whitehorse Road, BOX HILL VIC 3128",Apartment,$400,"['2 Beds', '1 Bath', '− Parking']",1.1 km away
1514,https://www.domain.com.au/107-35-camberwell-road-hawthorn-east-vic-3123-16104010,HAWTHORN EAST VIC 3123,"107 /35 Camberwell Road, HAWTHORN EAST VIC 3123",Apartment,$625,"['2 Beds', '2 Baths', '1 Parking']",0.6 km away
1515,https://www.domain.com.au/503-5-blanch-street-preston-vic-3072-15813652,PRESTON VIC 3072,"503/5 Blanch Street, PRESTON VIC 3072",Apartment,$345,"['1 Bed', '1 Bath', '1 Parking']",0.8 km away
1516,https://www.domain.com.au/4-116-inkerman-street-st-kilda-vic-3182-16103990,ST KILDA VIC 3182,"4/116 Inkerman Street, ST KILDA VIC 3182",Apartment,$220pw,"['1 Bed', '1 Bath', '1 Parking']",0.5 km away
1517,https://www.domain.com.au/g02-178-union-rd-surrey-hills-vic-3127-16103978,SURREY HILLS VIC 3127,"G02/178 Union Rd, SURREY HILLS VIC 3127",Apartment,$390.00,"['1 Bed', '1 Bath', '1 Parking']",0.5 km away
1518,https://www.domain.com.au/609-61-galada-avenue-parkville-vic-3052-15279090,PARKVILLE VIC 3052,"609 61 Galada Avenue, PARKVILLE VIC 3052",Apartment,$430,"['2 Beds', '2 Baths', '1 Parking']",0.6 km away
1519,https://www.domain.com.au/3-11-government-road-frankston-vic-3199-16103957,FRANKSTON VIC 3199,"3/11 Government Road, FRANKSTON VIC 3199",Apartment,$280 wk,"['1 Bed', '1 Bath', '1 Parking']",0.9 km away
1520,https://www.domain.com.au/6-33-princes-street-port-melbourne-vic-3207-16103943,PORT MELBOURNE VIC 3207,"6/33 Princes Street, PORT MELBOURNE VIC 3207",Apartment,$520.00 per week,"['2 Beds', '1 Bath', '1 Parking']",0.5 km away
1521,https://www.domain.com.au/9-4-normanby-street-windsor-vic-3181-16103941,WINDSOR VIC 3181,"9/4 Normanby Street, WINDSOR VIC 3181",Apartment,$330 per week,"['1 Bed', '1 Bath', '1 Parking']",0.6 km away
1522,https://www.domain.com.au/604-8c-evergreen-mews-armadale-vic-3143-15223873,ARMADALE VIC 3143,"604/8c Evergreen Mews, ARMADALE VIC 3143",Apartment,$690,"['2 Beds', '2 Baths', '2 Parking']",0.3 km away
1523,https://www.domain.com.au/513-118-franklin-street-melbourne-vic-3000-15397839,MELBOURNE VIC 3000,"513/118 Franklin Street, MELBOURNE VIC 3000",Apartment,$450,"['2 Beds', '1 Bath', '− Parking']",1.2 km away
1524,https://www.domain.com.au/11-800-warrigal-road-malvern-east-vic-3145-10955743,MALVERN EAST VIC 3145,"11/800 Warrigal Road, MALVERN EAST VIC 3145",Apartment,$320.00 per week,"['2 Beds', '1 Bath', '1 Parking']",0.4 km away
1525,https://www.domain.com.au/208-4-8-breese-street-brunswick-vic-3056-14837316,BRUNSWICK VIC 3056,"208/4-8 Breese Street, BRUNSWICK VIC 3056",Apartment,$420pw / $1825pcm,"['2 Beds', '1 Bath', '1 Parking']",0.9 km away
1526,https://www.domain.com.au/2-124-125-station-street-aspendale-vic-3195-16103923,ASPENDALE VIC 3195,"2/124-125 Station Street, ASPENDALE VIC 3195",Apartment,$450.00 pw,"['2 Beds', '1 Bath', '1 Parking']",0.6 km away
1527,https://www.domain.com.au/7-34-pender-street-thornbury-vic-3071-16103922,THORNBURY VIC 3071,"7/34 Pender Street, THORNBURY VIC 3071",Apartment,$330 Per Week,"['1 Bed', '1 Bath', '1 Parking']",1.5 km away
1528,https://www.domain.com.au/3-34-osborne-avenue-glen-iris-vic-3146-16103920,GLEN IRIS VIC 3146,"3/34 Osborne Avenue, GLEN IRIS VIC 3146",Apartment,$500.00,"['3 Beds', '1 Bath', '1 Parking']",1.2 km away
1529,https://www.domain.com.au/205-95-ormond-road-elwood-vic-3184-16085196,ELWOOD VIC 3184,"205/95 Ormond Road, ELWOOD VIC 3184",Apartment,$410 weekly,"['1 Bed', '1 Bath', '1 Parking']",0.4 km away
1530,https://www.domain.com.au/912-15-clifton-street-prahran-vic-3181-16103902,PRAHRAN VIC 3181,"912/15 Clifton Street, PRAHRAN VIC 3181",Apartment,$430 per week,"['1 Bed', '1 Bath', '1 Parking']",0.3 km away
1531,https://www.domain.com.au/g04-569-whitehorse-road-mitcham-vic-3132-16103897,MITCHAM VIC 3132,"G04/569 Whitehorse Road, MITCHAM VIC 3132",Apartment,$425 per week,"['2 Beds', '2 Baths', '1 Parking']",0.7 km away
1532,https://www.domain.com.au/2013-3-yarra-street-south-yarra-vic-3141-15274534,SOUTH YARRA VIC 3141,"2013/3 Yarra Street, SOUTH YARRA VIC 3141",Apartment,$620,"['2 Beds', '1 Bath', '1 Parking']",1.5 km away
1533,https://www.domain.com.au/611-227-toorak-road-south-yarra-vic-3141-16103881,SOUTH YARRA VIC 3141,"611/227 Toorak Road, SOUTH YARRA VIC 3141",Apartment,$450 per week,"['1 Bed', '1 Bath', '1 Parking']",1.4 km away
1534,https://www.domain.com.au/102-15-queens-road-melbourne-vic-3004-14376752,MELBOURNE VIC 3004,"102/15 Queens Road, MELBOURNE VIC 3004",Apartment,$650 per week,"['2 Beds', '2 Baths', '2 Parking']",1 km away
1535,https://www.domain.com.au/1c-dalmor-street-parkdale-vic-3195-16103868,PARKDALE VIC 3195,"1c Dalmor Street, PARKDALE VIC 3195",Apartment,$310.00,"['1 Bed', '1 Bath', '− Parking']",0.6 km away
1536,https://www.domain.com.au/112-124-palmerston-street-carlton-vic-3053-16103862,CARLTON VIC 3053,"112/124 Palmerston Street, CARLTON VIC 3053",Apartment,$500.00,"['2 Beds', '1 Bath', '− Parking']",0.2 km away
1537,https://www.domain.com.au/4-99-beach-street-frankston-vic-3199-16103858,FRANKSTON VIC 3199,"4/99 Beach Street, FRANKSTON VIC 3199",Apartment,$270.00,"['1 Bed', '1 Bath', '− Parking']",1 km away
1538,https://www.domain.com.au/407-31-grattan-street-prahran-vic-3181-14222956,PRAHRAN VIC 3181,"407/31 Grattan Street, PRAHRAN VIC 3181",Apartment,$410 per week,"['1 Bed', '1 Bath', '1 Parking']",0.5 km away
1539,https://www.domain.com.au/3-52-elder-street-watsonia-vic-3087-12168513,WATSONIA VIC 3087,"3/52 Elder Street, WATSONIA VIC 3087",Apartment,$310pw/$1347pcm,"['1 Bed', '1 Bath', '1 Parking']",0.6 km away
1540,https://www.domain.com.au/5-12-brophy-street-brown-hill-vic-3350-16103840,BROWN HILL VIC 3350,"5/12 Brophy Street, BROWN HILL VIC 3350",Apartment,$260 per week,"['2 Beds', '1 Bath', '1 Parking']",0.1 km away
1541,https://www.domain.com.au/808-250-city-road-southbank-vic-3006-16103830,SOUTHBANK VIC 3006,"808/250 City Road, SOUTHBANK VIC 3006",Apartment,$575 per week,"['2 Beds', '1 Bath', '1 Parking']",0.7 km away
1542,https://www.domain.com.au/6-14-16-mcclares-road-vermont-vic-3133-16103828,VERMONT VIC 3133,"6/14-16 McClares Road, VERMONT VIC 3133",Apartment,$380,"['2 Beds', '1 Bath', '1 Parking']",0.7 km away
1543,https://www.domain.com.au/2-39-heller-street-brunswick-west-vic-3055-16103826,BRUNSWICK WEST VIC 3055,"2/39 Heller Street, BRUNSWICK WEST VIC 3055",Apartment,$330.00,"['1 Bed', '1 Bath', '1 Parking']",0.7 km away
1544,https://www.domain.com.au/207-11-13-jackson-street-st-kilda-vic-3182-16103822,ST KILDA VIC 3182,"207/11-13 Jackson Street, ST KILDA VIC 3182",Apartment,$700.00,"['2 Beds', '2 Baths', '2 Parking']",0.5 km away
1545,https://www.domain.com.au/108-139-143-bouverie-street-carlton-vic-3053-16100726,CARLTON VIC 3053,"108/139-143 Bouverie Street, CARLTON VIC 3053",Apartment,$260,"['1 Bed', '1 Bath', '− Parking']",0.7 km away
1546,https://www.domain.com.au/2a-thelma-street-nunawading-vic-3131-16103813,NUNAWADING VIC 3131,"2A Thelma Street, NUNAWADING VIC 3131",Apartment,$400,"['3 Beds', '1 Bath', '1 Parking']",0.7 km away
1547,https://www.domain.com.au/1-150-south-valley-road-highton-vic-3216-16103810,HIGHTON VIC 3216,"1/150 South Valley Road, HIGHTON VIC 3216",Apartment,$380.00,"['2 Beds', '1 Bath', '1 Parking']",0.8 km away
1548,https://www.domain.com.au/21-5-thompson-road-patterson-lakes-vic-3197-13769382,PATTERSON LAKES VIC 3197,"21/5 Thompson Road, PATTERSON LAKES VIC 3197",Apartment,$430 per week,"['2 Beds', '1 Bath', '1 Parking']",0.3 km away
1549,https://www.domain.com.au/c306-11-shamrock-street-abbotsford-vic-3067-16103805,ABBOTSFORD VIC 3067,"C306/11 Shamrock Street, ABBOTSFORD VIC 3067",Apartment,$550 per week,"['2 Beds', '2 Baths', '1 Parking']",0.5 km away
1550,https://www.domain.com.au/4502-160-victoria-st-carlton-vic-3053-16103794,CARLTON VIC 3053,"4502/160 Victoria St, CARLTON VIC 3053",Apartment,$680 weekly,"['2 Beds', '1 Bath', '− Parking']",0.8 km away
1551,https://www.domain.com.au/2-8-dooen-road-horsham-vic-3400-15354286,HORSHAM VIC 3400,"2/8 Dooen Road, HORSHAM VIC 3400",Apartment,$325,"['2 Beds', '1 Bath', '1 Parking']",0.8 km away
1552,https://www.domain.com.au/20-523-burwood-road-hawthorn-vic-3122-16103788,HAWTHORN VIC 3122,"20/523 Burwood Road, HAWTHORN VIC 3122",Apartment,$550 per week,"['2 Beds', '2 Baths', '2 Parking']",0 km away
1553,https://www.domain.com.au/1-3-guthrie-street-brunswick-west-vic-3055-16103784,BRUNSWICK WEST VIC 3055,"1/3 Guthrie Street, BRUNSWICK WEST VIC 3055",Apartment,$320,"['1 Bed', '1 Bath', '1 Parking']",0.4 km away
1554,https://www.domain.com.au/2-520-moreland-road-brunswick-vic-3056-16103778,BRUNSWICK VIC 3056,"2/520 Moreland Road, BRUNSWICK VIC 3056",Apartment,$360 Per Week,"['2 Beds', '1 Bath', '1 Parking']",0.7 km away
1555,https://www.domain.com.au/4-62-64-francis-street-yarraville-vic-3013-16103770,YARRAVILLE VIC 3013,"4/62-64 Francis Street, YARRAVILLE VIC 3013",Apartment,$265 per week,"['2 Beds', '1 Bath', '− Parking']",0.9 km away
1556,https://www.domain.com.au/1101-77-river-street-south-yarra-vic-3141-15537769,SOUTH YARRA VIC 3141,"1101/77 River Street, SOUTH YARRA VIC 3141",Apartment,$540 per week,"['2 Beds', '1 Bath', '1 Parking']",0.8 km away
1557,https://www.domain.com.au/3-1-alexandra-avenue-south-yarra-vic-3141-16103763,SOUTH YARRA VIC 3141,"3/1 Alexandra Avenue, SOUTH YARRA VIC 3141",Apartment,$875.00,"['2 Beds', '2 Baths', '2 Parking']",1.4 km away
1558,https://www.domain.com.au/g02-178-union-rd-surrey-hills-vic-3127-16103762,SURREY HILLS VIC 3127,"G02/178 Union Rd, SURREY HILLS VIC 3127",Apartment,$390.00,"['1 Bed', '1 Bath', '1 Parking']",0.5 km away
1559,https://www.domain.com.au/d206-42-hutchinson-street-brunswick-east-vic-3057-16103760,BRUNSWICK EAST VIC 3057,"D206/42 Hutchinson Street, BRUNSWICK EAST VIC 3057",Apartment,$550.00,"['2 Beds', '2 Baths', '1 Parking']",0.7 km away
1560,https://www.domain.com.au/d206-42-hutchinson-street-brunswick-east-vic-3057-16103760,BRUNSWICK EAST VIC 3057,"D206/42 Hutchinson Street, BRUNSWICK EAST VIC 3057",Apartment,$550.00,"['2 Beds', '2 Baths', '1 Parking']",0.7 km away
1561,https://www.domain.com.au/1205-77-river-street-south-yarra-vic-3141-14520896,SOUTH YARRA VIC 3141,"1205/77 River Street, SOUTH YARRA VIC 3141",Apartment,$540 per week,"['2 Beds', '1 Bath', '1 Parking']",0.8 km away
1562,https://www.domain.com.au/level-2-5-9-martin-street-heidelberg-vic-3084-16103734,HEIDELBERG VIC 3084,"Level 2, 5/9 Martin Street, HEIDELBERG VIC 3084",Apartment,$440 per week,"['1 Bed', '1 Bath', '1 Parking']",0.7 km away
1563,https://www.domain.com.au/3209-60-kavanagh-street-southbank-vic-3006-16103733,SOUTHBANK VIC 3006,"3209/60 Kavanagh Street, SOUTHBANK VIC 3006",Apartment,$650.00,"['2 Beds', '2 Baths', '1 Parking']",1.1 km away
1564,https://www.domain.com.au/5-48-farnham-street-flemington-vic-3031-16103716,FLEMINGTON VIC 3031,"5/48 Farnham Street, FLEMINGTON VIC 3031",Apartment,$310 per week,"['1 Bed', '1 Bath', '1 Parking']",0.2 km away
1565,https://www.domain.com.au/302-3-duggan-street-brunswick-west-vic-3055-16103714,BRUNSWICK WEST VIC 3055,"302/3 Duggan Street, BRUNSWICK WEST VIC 3055",Apartment,$420 per week,"['2 Beds', '1 Bath', '1 Parking']",0.4 km away
1566,https://www.domain.com.au/106-154-elgar-road-box-hill-south-vic-3128-16103707,BOX HILL SOUTH VIC 3128,"106/154 Elgar Road, BOX HILL SOUTH VIC 3128",Apartment,$470 per week,"['2 Beds', '2 Baths', '1 Parking']",1.3 km away
